userId,movieId,rating,movieIndex
428,457,4.0,11
428,480,5.0,4
428,500,3.0,38
428,527,5.0,9
428,588,4.0,25
428,589,4.0,7
428,590,4.5,20
428,592,4.0,16
428,593,5.0,3
428,597,4.5,42
428,608,4.0,22
428,648,4.0,34
428,736,4.0,49
428,780,4.5,13
428,858,5.0,28
428,1097,4.0,47
428,1136,5.0,44
428,1196,5.0,17
428,1197,4.0,48
428,1198,5.0,21
428,1210,5.0,15
428,1240,5.0,43
428,1270,5.0,27
428,1580,4.0,36
428,2028,4.0,35
428,2571,4.0,8
428,2762,3.0,30
428,2858,5.0,18
428,2959,5.0,29
428,3578,5.0,45
428,4993,5.0,33
428,5952,5.0,40
657,1,4.0,10
657,32,4.0,19
657,47,4.5,23
657,50,4.0,14
657,110,4.0,6
657,150,4.0,12
657,153,3.5,46
657,165,3.5,41
657,260,4.5,5
657,296,3.5,0
657,318,5.0,2
657,344,3.5,32
657,356,5.0,1
657,364,3.5,31
657,367,3.5,39
657,377,4.0,26
657,380,3.5,24
657,457,4.0,11
657,480,3.5,4
657,500,4.5,38
657,527,5.0,9
657,589,3.0,7
657,590,5.0,20
657,592,3.5,16
657,593,4.5,3
657,597,4.0,42
657,608,4.5,22
657,648,4.0,34
657,736,4.0,49
657,780,3.5,13
657,858,4.5,28
657,1097,4.0,47
657,1136,4.5,44
657,1196,4.0,17
657,1197,3.0,48
657,1198,4.0,21
657,1210,4.0,15
657,1240,4.0,43
657,1270,4.0,27
657,1580,3.5,36
657,2028,5.0,35
657,2571,4.5,8
657,2762,4.5,30
657,2858,4.0,18
657,2959,2.0,29
657,3578,4.0,45
657,4993,4.0,33
657,5952,5.0,40
335,1,4.0,10
335,32,4.0,19
335,47,4.0,23
335,50,4.0,14
335,110,5.0,6
335,150,4.0,12
335,153,3.0,46
335,260,5.0,5
335,296,3.0,0
335,318,4.0,2
335,344,3.0,32
335,356,4.0,1
335,364,4.0,31
335,377,4.0,26
335,380,3.0,24
335,457,3.0,11
335,480,4.0,4
335,500,4.0,38
335,527,5.0,9
335,588,4.0,25
335,589,5.0,7
335,590,3.0,20
335,592,4.0,16
335,593,5.0,3
335,595,4.0,37
335,597,4.0,42
335,608,2.0,22
335,648,3.0,34
335,736,2.0,49
335,780,4.0,13
335,858,4.0,28
335,1097,5.0,47
335,1136,3.0,44
335,1196,4.0,17
335,1197,5.0,48
335,1198,4.0,21
335,1210,4.0,15
335,1270,4.0,27
335,1580,3.0,36
335,2028,3.0,35
335,2571,4.0,8
335,2762,4.0,30
335,2858,4.0,18
335,2959,3.0,29
335,3578,4.0,45
335,4993,5.0,33
335,5952,4.0,40
602,1,5.0,10
602,32,3.5,19
602,47,4.0,23
602,50,5.0,14
602,110,3.5,6
602,150,4.5,12
602,153,2.0,46
602,165,4.0,41
602,260,4.5,5
602,296,4.0,0
602,318,5.0,2
602,356,5.0,1
602,377,3.0,26
602,380,4.0,24
602,457,5.0,11
602,480,3.5,4
602,500,4.0,38
602,527,4.5,9
602,588,3.0,25
602,589,4.5,7
602,590,2.5,20
602,592,3.5,16
602,593,3.0,3
602,597,2.5,42
602,608,4.0,22
602,648,4.0,34
602,780,3.0,13
602,858,4.5,28
602,1097,3.5,47
602,1136,3.5,44
602,1196,5.0,17
602,1197,3.5,48
602,1198,5.0,21
602,1210,4.5,15
602,1240,4.0,43
602,1270,5.0,27
602,1580,3.5,36
602,2028,5.0,35
602,2571,5.0,8
602,2762,4.5,30
602,2959,4.0,29
602,3578,5.0,45
602,4993,5.0,33
602,5952,5.0,40
136,1,4.0,10
136,32,3.0,19
136,50,5.0,14
136,110,4.0,6
136,150,5.0,12
136,153,2.0,46
136,165,3.0,41
136,260,5.0,5
136,296,5.0,0
136,318,5.0,2
136,344,3.0,32
136,356,5.0,1
136,364,4.0,31
136,367,3.0,39
136,377,4.0,26
136,380,3.0,24
136,457,4.0,11
136,480,4.0,4
136,500,4.0,38
136,527,5.0,9
136,588,4.0,25
136,589,4.0,7
136,590,3.0,20
136,592,3.0,16
136,593,5.0,3
136,595,5.0,37
136,597,4.0,42
136,608,5.0,22
136,648,3.0,34
136,736,3.5,49
136,780,3.0,13
136,858,5.0,28
136,1097,5.0,47
136,1136,4.0,44
136,1196,4.0,17
136,1197,3.0,48
136,1198,5.0,21
136,1210,4.0,15
136,1240,3.0,43
136,1270,4.0,27
136,1580,3.0,36
136,2028,5.0,35
136,2571,3.0,8
136,2762,4.0,30
136,2858,5.0,18
136,2959,3.0,29
136,3578,4.0,45
136,4993,3.0,33
136,5952,3.0,40
381,1,3.0,10
381,32,2.0,19
381,47,1.0,23
381,50,5.0,14
381,110,4.0,6
381,150,5.0,12
381,153,2.0,46
381,165,4.0,41
381,260,5.0,5
381,296,5.0,0
381,318,5.0,2
381,344,1.0,32
381,356,4.0,1
381,364,4.0,31
381,367,4.0,39
381,377,3.0,26
381,380,3.0,24
381,457,3.0,11
381,480,2.0,4
381,500,3.0,38
381,527,3.0,9
381,588,5.0,25
381,589,4.0,7
381,590,4.0,20
381,592,2.0,16
381,593,4.0,3
381,595,4.0,37
381,597,4.0,42
381,608,5.0,22
381,648,2.0,34
381,736,4.0,49
381,780,5.0,13
381,858,5.0,28
381,1097,5.0,47
381,1136,4.0,44
381,1196,5.0,17
381,1197,2.0,48
381,1198,4.0,21
381,1210,5.0,15
381,1240,3.0,43
381,1270,5.0,27
381,1580,4.0,36
381,2028,5.0,35
381,2571,2.0,8
381,2762,4.0,30
381,2858,5.0,18
381,3578,3.0,45
759,1,4.0,10
759,32,2.0,19
759,47,4.0,23
759,50,3.0,14
759,110,3.0,6
759,150,4.0,12
759,153,2.0,46
759,165,3.0,41
759,260,5.0,5
759,296,5.0,0
759,318,5.0,2
759,344,2.0,32
759,356,2.0,1
759,364,4.0,31
759,367,3.0,39
759,377,5.0,26
759,380,3.0,24
759,457,4.0,11
759,480,3.0,4
759,527,5.0,9
759,588,4.0,25
759,589,4.5,7
759,592,3.0,16
759,593,4.0,3
759,595,5.0,37
759,597,3.0,42
759,608,3.0,22
759,648,4.0,34
759,736,2.0,49
759,780,3.0,13
759,858,5.0,28
759,1097,4.0,47
759,1136,5.0,44
759,1196,5.0,17
759,1197,5.0,48
759,1198,5.0,21
759,1210,4.0,15
759,1240,5.0,43
759,1270,5.0,27
759,1580,4.5,36
759,2028,4.0,35
759,2571,4.5,8
759,2762,5.0,30
759,2858,2.0,18
759,2959,4.0,29
759,3578,3.0,45
759,4993,4.0,33
759,5952,4.0,40
359,1,4.5,10
359,50,4.5,14
359,110,5.0,6
359,150,3.5,12
359,153,1.0,46
359,165,4.5,41
359,260,5.0,5
359,296,4.5,0
359,318,4.0,2
359,344,2.5,32
359,356,5.0,1
359,364,5.0,31
359,367,3.0,39
359,377,3.5,26
359,380,3.0,24
359,457,5.0,11
359,480,5.0,4
359,500,2.0,38
359,527,5.0,9
359,588,4.5,25
359,589,4.5,7
359,590,5.0,20
359,592,3.5,16
359,593,5.0,3
359,595,5.0,37
359,608,3.0,22
359,648,3.5,34
359,736,1.0,49
359,780,5.0,13
359,858,5.0,28
359,1097,3.5,47
359,1136,5.0,44
359,1196,5.0,17
359,1197,4.5,48
359,1198,5.0,21
359,1210,5.0,15
359,1240,4.5,43
359,1270,3.0,27
359,1580,3.5,36
359,2028,4.5,35
359,2571,4.5,8
359,2762,3.5,30
359,2858,4.5,18
359,2959,3.5,29
359,3578,5.0,45
359,4993,5.0,33
359,5952,5.0,40
269,1,4.0,10
269,32,4.0,19
269,47,4.0,23
269,50,4.0,14
269,110,3.0,6
269,153,2.0,46
269,165,3.0,41
269,260,4.5,5
269,296,5.0,0
269,318,4.0,2
269,344,3.0,32
269,356,4.5,1
269,364,4.5,31
269,367,3.0,39
269,377,2.5,26
269,380,2.5,24
269,480,3.5,4
269,500,3.0,38
269,527,4.0,9
269,588,3.5,25
269,589,4.0,7
269,592,3.5,16
269,593,4.0,3
269,595,3.5,37
269,597,2.5,42
269,608,4.0,22
269,648,3.0,34
269,736,1.5,49
269,780,2.5,13
269,858,4.5,28
269,1097,3.0,47
269,1136,4.0,44
269,1196,4.5,17
269,1197,4.0,48
269,1198,3.5,21
269,1210,4.0,15
269,1240,3.0,43
269,1270,3.5,27
269,1580,3.0,36
269,2571,3.5,8
269,2762,4.0,30
269,2858,4.0,18
269,2959,5.0,29
269,3578,3.0,45
269,4993,4.0,33
269,5952,4.0,40
955,1,2.5,10
955,32,4.5,19
955,47,4.5,23
955,50,4.5,14
955,110,3.0,6
955,150,1.0,12
955,153,2.0,46
955,165,2.5,41
955,260,4.0,5
955,296,4.5,0
955,318,5.0,2
955,344,2.5,32
955,356,4.5,1
955,364,2.5,31
955,367,3.0,39
955,377,3.0,26
955,380,3.0,24
955,457,2.5,11
955,480,3.5,4
955,500,1.5,38
955,527,2.0,9
955,588,2.5,25
955,589,4.5,7
955,590,2.5,20
955,592,3.5,16
955,593,4.5,3
955,597,3.0,42
955,608,4.5,22
955,648,2.5,34
955,736,2.5,49
955,780,2.5,13
955,858,3.0,28
955,1097,3.5,47
955,1136,3.0,44
955,1196,3.5,17
955,1197,4.0,48
955,1198,5.0,21
955,1210,3.0,15
955,1240,4.5,43
955,1270,5.0,27
955,1580,3.0,36
955,2028,1.0,35
955,2571,4.0,8
955,2762,4.0,30
955,2858,5.0,18
955,2959,4.0,29
955,3578,2.5,45
955,4993,3.0,33
955,5952,3.0,40
959,1,4.5,10
959,32,4.0,19
959,47,3.5,23
959,50,4.0,14
959,110,4.0,6
959,150,3.0,12
959,153,3.0,46
959,165,3.5,41
959,260,4.5,5
959,296,5.0,0
959,318,4.0,2
959,344,3.5,32
959,356,4.5,1
959,364,5.0,31
959,367,3.0,39
959,377,4.0,26
959,380,4.0,24
959,457,3.5,11
959,480,4.0,4
959,500,3.5,38
959,527,4.0,9
959,588,3.5,25
959,589,5.0,7
959,590,3.0,20
959,592,4.0,16
959,593,4.5,3
959,595,4.5,37
959,597,2.0,42
959,608,5.0,22
959,648,1.5,34
959,736,3.0,49
959,780,3.5,13
959,858,5.0,28
959,1097,4.0,47
959,1136,4.5,44
959,1196,4.5,17
959,1197,4.5,48
959,1198,5.0,21
959,1210,4.0,15
959,1240,4.5,43
959,1270,4.5,27
959,1580,2.5,36
959,2028,4.0,35
959,2571,4.5,8
959,2762,4.0,30
959,2858,4.5,18
959,2959,4.5,29
959,3578,3.5,45
959,4993,4.5,33
959,5952,4.5,40
285,1,4.0,10
285,32,4.0,19
285,47,5.0,23
285,50,4.5,14
285,110,3.5,6
285,150,5.0,12
285,153,2.5,46
285,165,4.0,41
285,260,5.0,5
285,296,4.5,0
285,318,5.0,2
285,344,3.5,32
285,356,4.0,1
285,364,5.0,31
285,367,3.0,39
285,377,3.5,26
285,380,4.0,24
285,457,4.0,11
285,480,4.5,4
285,500,3.0,38
285,527,4.5,9
285,588,4.0,25
285,589,4.5,7
285,590,4.0,20
285,592,3.5,16
285,593,4.5,3
285,595,4.0,37
285,597,2.5,42
285,608,5.0,22
285,648,3.5,34
285,736,2.5,49
285,780,3.5,13
285,858,4.5,28
285,1097,5.0,47
285,1136,4.0,44
285,1196,5.0,17
285,1197,4.5,48
285,1198,5.0,21
285,1210,5.0,15
285,1240,4.5,43
285,1270,4.0,27
285,1580,4.0,36
285,2028,4.5,35
285,2571,4.0,8
285,2762,4.5,30
285,2858,4.0,18
285,2959,5.0,29
285,3578,3.5,45
285,4993,5.0,33
285,5952,5.0,40
923,32,2.0,19
923,47,3.0,23
923,50,4.0,14
923,296,4.0,0
923,356,3.0,1
923,500,0.5,38
923,527,3.0,9
923,589,2.0,7
923,590,4.0,20
923,593,4.0,3
923,597,3.5,42
923,608,4.0,22
923,648,3.0,34
923,858,5.0,28
923,1240,4.0,43
923,1270,4.0,27
923,2028,3.0,35
923,2571,5.0,8
196,1,4.0,10
196,110,5.0,6
196,150,3.0,12
196,153,2.0,46
196,165,1.0,41
196,260,2.0,5
196,296,3.0,0
196,318,5.0,2
196,344,1.0,32
196,356,1.0,1
196,364,2.0,31
196,367,1.0,39
196,377,2.0,26
196,380,1.0,24
196,457,3.0,11
196,480,3.0,4
196,500,3.0,38
196,527,3.0,9
196,588,3.0,25
196,589,2.0,7
196,590,4.0,20
196,592,4.0,16
196,593,4.0,3
196,595,3.0,37
196,597,3.0,42
196,608,4.0,22
196,648,3.0,34
196,736,1.0,49
196,780,2.0,13
196,858,2.0,28
196,1097,2.0,47
196,1136,4.0,44
196,1196,3.0,17
196,1197,4.0,48
196,1198,3.0,21
196,1210,3.0,15
196,1240,2.0,43
196,1270,3.0,27
196,1580,3.0,36
196,2028,4.0,35
196,2571,4.0,8
196,2762,4.0,30
196,2858,4.0,18
196,2959,2.0,29
196,3578,4.0,45
196,4993,5.0,33
459,1,5.0,10
459,32,4.0,19
459,47,4.0,23
459,50,5.0,14
459,110,2.0,6
459,150,5.0,12
459,153,1.0,46
459,165,2.0,41
459,260,4.0,5
459,296,5.0,0
459,318,5.0,2
459,344,5.0,32
459,356,5.0,1
459,364,5.0,31
459,367,3.0,39
459,377,4.0,26
459,380,4.0,24
459,457,4.0,11
459,480,2.0,4
459,500,2.0,38
459,527,4.0,9
459,588,3.0,25
459,589,4.0,7
459,590,4.0,20
459,592,2.0,16
459,593,5.0,3
459,595,5.0,37
459,597,4.0,42
459,608,4.0,22
459,648,1.0,34
459,736,2.0,49
459,780,3.0,13
459,858,5.0,28
459,1097,2.0,47
459,1136,5.0,44
459,1196,5.0,17
459,1197,3.0,48
459,1198,4.0,21
459,1210,5.0,15
459,1240,4.0,43
459,1270,5.0,27
459,1580,4.0,36
459,2028,2.0,35
459,2571,4.0,8
459,2762,4.0,30
459,2858,4.0,18
459,2959,4.0,29
459,3578,2.0,45
459,4993,2.0,33
459,5952,2.0,40
928,1,3.0,10
928,32,4.0,19
928,47,4.0,23
928,50,4.0,14
928,110,4.0,6
928,150,3.5,12
928,153,2.5,46
928,165,2.0,41
928,260,3.0,5
928,296,4.0,0
928,318,4.5,2
928,344,1.5,32
928,356,3.5,1
928,364,1.5,31
928,367,2.5,39
928,377,4.0,26
928,380,2.5,24
928,457,4.0,11
928,480,3.0,4
928,500,3.0,38
928,527,4.0,9
928,589,4.5,7
928,590,4.0,20
928,592,3.5,16
928,593,3.5,3
928,595,2.5,37
928,597,3.5,42
928,608,3.5,22
928,648,3.0,34
928,736,3.0,49
928,780,3.0,13
928,858,3.5,28
928,1097,2.5,47
928,1136,2.5,44
928,1196,3.5,17
928,1197,4.0,48
928,1198,3.0,21
928,1210,3.0,15
928,1240,4.0,43
928,1270,3.5,27
928,1580,4.0,36
928,2028,4.0,35
928,2571,4.0,8
928,2762,3.5,30
928,2858,3.5,18
928,2959,5.0,29
928,3578,3.0,45
928,4993,4.5,33
928,5952,3.5,40
467,1,2.5,10
467,32,2.5,19
467,47,2.0,23
467,50,2.5,14
467,110,1.5,6
467,153,2.0,46
467,165,2.5,41
467,260,3.5,5
467,296,4.0,0
467,318,2.0,2
467,356,1.5,1
467,364,2.5,31
467,377,2.5,26
467,380,2.5,24
467,457,2.0,11
467,480,2.5,4
467,527,2.5,9
467,588,2.5,25
467,589,2.0,7
467,590,1.5,20
467,592,2.0,16
467,593,2.5,3
467,595,3.0,37
467,597,1.5,42
467,608,2.5,22
467,648,2.5,34
467,736,2.0,49
467,780,2.0,13
467,858,3.5,28
467,1097,2.0,47
467,1136,3.0,44
467,1196,3.0,17
467,1197,3.5,48
467,1198,5.0,21
467,1210,1.5,15
467,1240,3.0,43
467,1270,2.0,27
467,1580,2.0,36
467,2028,1.5,35
467,2571,3.0,8
467,2762,1.5,30
467,2858,1.0,18
467,2959,3.0,29
467,3578,2.5,45
467,4993,2.5,33
467,5952,2.5,40
400,1,4.0,10
400,32,3.5,19
400,47,4.0,23
400,50,2.0,14
400,110,0.5,6
400,153,3.0,46
400,165,5.0,41
400,260,4.0,5
400,296,3.0,0
400,344,1.0,32
400,356,0.5,1
400,364,4.0,31
400,367,1.0,39
400,377,4.0,26
400,380,4.0,24
400,457,2.5,11
400,480,2.0,4
400,500,3.0,38
400,527,2.0,9
400,588,4.0,25
400,589,5.0,7
400,592,4.0,16
400,593,5.0,3
400,597,2.0,42
400,608,3.0,22
400,648,3.0,34
400,736,4.0,49
400,780,3.0,13
400,858,0.5,28
400,1097,3.0,47
400,1136,5.0,44
400,1196,3.0,17
400,1197,3.0,48
400,1198,4.0,21
400,1210,4.0,15
400,1240,4.0,43
400,1270,3.0,27
400,1580,3.0,36
400,2571,4.5,8
400,2762,5.0,30
400,2858,5.0,18
400,2959,5.0,29
400,3578,1.0,45
400,4993,5.0,33
400,5952,5.0,40
883,1,4.0,10
883,32,4.0,19
883,47,4.5,23
883,50,3.5,14
883,110,4.5,6
883,150,4.5,12
883,153,3.5,46
883,165,4.0,41
883,260,5.0,5
883,296,4.5,0
883,318,4.5,2
883,356,4.0,1
883,364,4.0,31
883,367,3.0,39
883,377,4.0,26
883,380,4.0,24
883,457,4.0,11
883,480,4.5,4
883,500,3.0,38
883,527,4.0,9
883,588,3.0,25
883,589,4.5,7
883,590,4.0,20
883,592,4.0,16
883,593,4.5,3
883,595,3.5,37
883,608,4.0,22
883,648,3.0,34
883,736,3.5,49
883,780,4.0,13
883,858,4.5,28
883,1097,4.5,47
883,1136,4.0,44
883,1196,5.0,17
883,1197,4.5,48
883,1198,5.0,21
883,1210,5.0,15
883,1240,4.5,43
883,1270,4.0,27
883,1580,3.5,36
883,2028,4.5,35
883,2571,4.5,8
883,2762,4.5,30
883,2858,4.0,18
883,2959,4.0,29
883,3578,4.0,45
883,4993,5.0,33
883,5952,5.0,40
288,1,3.0,10
288,32,4.0,19
288,47,3.5,23
288,50,3.0,14
288,110,2.0,6
288,150,5.0,12
288,165,3.0,41
288,260,4.0,5
288,318,4.0,2
288,344,4.0,32
288,356,4.0,1
288,364,4.0,31
288,367,2.5,39
288,377,3.0,26
288,380,4.0,24
288,457,4.5,11
288,480,4.5,4
288,500,4.5,38
288,527,3.5,9
288,589,4.5,7
288,593,3.0,3
288,608,3.5,22
288,648,3.5,34
288,736,3.0,49
288,780,3.0,13
288,858,4.5,28
288,1196,3.0,17
288,1197,2.0,48
288,1198,4.0,21
288,1210,3.0,15
288,1240,3.5,43
288,1270,4.5,27
288,1580,3.5,36
288,2762,4.5,30
288,2858,4.0,18
288,2959,5.0,29
288,4993,4.0,33
288,5952,4.0,40
776,1,4.5,10
776,32,4.0,19
776,47,3.5,23
776,50,4.0,14
776,110,3.0,6
776,150,3.5,12
776,153,2.0,46
776,165,3.0,41
776,260,4.0,5
776,296,4.5,0
776,318,3.0,2
776,344,3.0,32
776,356,2.5,1
776,364,3.5,31
776,367,3.0,39
776,377,2.5,26
776,380,3.0,24
776,457,4.0,11
776,480,3.5,4
776,527,3.5,9
776,589,3.5,7
776,590,3.0,20
776,592,3.5,16
776,593,4.0,3
776,597,2.0,42
776,608,5.0,22
776,648,3.0,34
776,736,2.5,49
776,780,2.5,13
776,858,4.5,28
776,1097,4.0,47
776,1196,4.5,17
776,1197,4.5,48
776,1198,5.0,21
776,1210,3.5,15
776,1240,4.0,43
776,1270,4.0,27
776,1580,3.5,36
776,2028,3.5,35
776,2571,3.0,8
776,2762,3.5,30
776,2858,3.0,18
776,2959,3.0,29
776,4993,3.5,33
776,5952,3.5,40
270,1,4.0,10
270,32,3.5,19
270,47,4.0,23
270,50,2.5,14
270,110,5.0,6
270,150,4.0,12
270,153,1.0,46
270,165,3.5,41
270,260,4.0,5
270,296,4.0,0
270,344,4.5,32
270,356,5.0,1
270,364,4.0,31
270,367,3.5,39
270,377,3.5,26
270,380,4.0,24
270,457,4.0,11
270,480,3.5,4
270,500,1.5,38
270,527,3.5,9
270,588,3.5,25
270,589,4.5,7
270,590,4.0,20
270,592,3.0,16
270,593,3.5,3
270,595,3.5,37
270,597,4.5,42
270,608,2.0,22
270,648,4.0,34
270,736,4.0,49
270,780,3.0,13
270,858,4.5,28
270,1097,3.0,47
270,1136,3.5,44
270,1196,4.0,17
270,1198,3.5,21
270,1210,4.0,15
270,1240,4.5,43
270,1270,2.5,27
270,1580,4.5,36
270,2028,4.0,35
270,2571,4.5,8
270,2762,4.5,30
270,2858,4.0,18
270,2959,5.0,29
270,3578,5.0,45
270,4993,4.5,33
270,5952,4.5,40
563,1,4.0,10
563,47,4.0,23
563,50,5.0,14
563,110,4.0,6
563,150,5.0,12
563,165,3.0,41
563,260,4.0,5
563,296,5.0,0
563,318,4.0,2
563,344,4.0,32
563,356,5.0,1
563,367,4.0,39
563,377,2.0,26
563,380,5.0,24
563,457,5.0,11
563,480,5.0,4
563,500,4.0,38
563,527,5.0,9
563,589,5.0,7
563,590,5.0,20
563,592,4.0,16
563,593,5.0,3
563,597,5.0,42
563,608,5.0,22
563,648,4.0,34
563,736,4.0,49
563,780,5.0,13
563,858,5.0,28
563,1097,5.0,47
563,1196,5.0,17
563,1198,5.0,21
563,1240,5.0,43
563,1270,5.0,27
563,1580,4.0,36
563,2028,5.0,35
563,2571,5.0,8
563,2762,5.0,30
563,2858,5.0,18
563,2959,4.0,29
563,3578,4.0,45
563,4993,4.0,33
563,5952,4.5,40
863,1,4.0,10
863,32,3.5,19
863,47,3.5,23
863,50,3.5,14
863,110,3.0,6
863,150,3.5,12
863,153,1.5,46
863,260,5.0,5
863,296,4.5,0
863,318,4.0,2
863,356,2.5,1
863,367,3.0,39
863,377,3.0,26
863,457,3.0,11
863,480,2.5,4
863,500,2.5,38
863,527,4.0,9
863,588,3.0,25
863,589,4.5,7
863,590,3.0,20
863,592,3.5,16
863,593,4.0,3
863,595,3.0,37
863,597,2.5,42
863,608,3.5,22
863,648,2.5,34
863,736,3.0,49
863,780,2.5,13
863,858,4.0,28
863,1196,5.0,17
863,1197,3.5,48
863,1198,3.5,21
863,1210,4.0,15
863,1240,4.5,43
863,1270,3.5,27
863,1580,4.0,36
863,2028,4.0,35
863,2571,4.0,8
863,2762,3.5,30
863,2858,2.0,18
863,2959,4.0,29
863,3578,3.0,45
863,4993,3.5,33
863,5952,3.5,40
738,1,3.0,10
738,32,4.0,19
738,47,3.5,23
738,50,3.0,14
738,110,4.0,6
738,150,3.0,12
738,153,1.5,46
738,165,1.0,41
738,260,4.5,5
738,296,3.0,0
738,318,3.0,2
738,344,0.5,32
738,356,3.0,1
738,364,3.5,31
738,367,1.0,39
738,377,2.0,26
738,380,2.0,24
738,457,3.0,11
738,480,2.0,4
738,500,2.0,38
738,588,2.5,25
738,592,2.0,16
738,593,3.0,3
738,595,3.5,37
738,597,2.5,42
738,608,4.0,22
738,648,2.0,34
738,736,1.0,49
738,780,3.0,13
738,1097,3.5,47
738,1196,3.0,17
738,1197,3.0,48
738,1210,3.5,15
738,1270,2.5,27
738,1580,3.0,36
738,2028,3.0,35
738,2571,4.0,8
738,2762,2.0,30
738,2858,5.0,18
738,2959,5.0,29
738,3578,2.5,45
738,4993,3.0,33
738,5952,4.5,40
40,1,3.0,10
40,32,4.0,19
40,47,4.0,23
40,50,4.5,14
40,110,4.0,6
40,150,3.5,12
40,153,1.5,46
40,165,3.0,41
40,260,2.5,5
40,296,4.0,0
40,318,4.5,2
40,344,3.0,32
40,356,3.0,1
40,364,3.0,31
40,367,3.0,39
40,377,2.5,26
40,380,3.0,24
40,457,3.0,11
40,480,3.0,4
40,500,2.5,38
40,527,4.5,9
40,588,3.0,25
40,589,3.5,7
40,590,2.5,20
40,592,4.5,16
40,593,3.5,3
40,595,3.0,37
40,597,3.0,42
40,608,4.0,22
40,648,3.0,34
40,736,2.5,49
40,780,3.0,13
40,858,5.0,28
40,1097,3.0,47
40,1136,3.0,44
40,1196,3.0,17
40,1197,3.5,48
40,1198,3.0,21
40,1210,3.0,15
40,1240,3.0,43
40,1270,2.0,27
40,1580,3.0,36
40,2028,4.0,35
40,2571,4.5,8
40,2762,3.5,30
40,2858,5.0,18
40,2959,5.0,29
40,3578,4.0,45
40,4993,3.5,33
40,5952,3.5,40
819,1,2.5,10
819,32,3.0,19
819,47,3.5,23
819,50,3.5,14
819,110,4.0,6
819,150,2.5,12
819,153,0.5,46
819,165,3.5,41
819,260,3.5,5
819,296,4.0,0
819,318,4.0,2
819,344,2.0,32
819,356,2.0,1
819,364,3.0,31
819,367,2.0,39
819,377,1.5,26
819,380,3.5,24
819,457,3.5,11
819,480,2.0,4
819,500,2.0,38
819,527,3.5,9
819,588,3.0,25
819,589,4.0,7
819,590,3.5,20
819,592,1.5,16
819,593,3.5,3
819,595,3.0,37
819,597,2.5,42
819,608,3.5,22
819,648,2.0,34
819,736,1.0,49
819,780,1.0,13
819,1097,2.0,47
819,1136,4.5,44
819,1196,4.5,17
819,1197,3.0,48
819,1198,4.0,21
819,1210,3.0,15
819,1240,4.0,43
819,1270,4.0,27
819,1580,2.0,36
819,2028,2.0,35
819,2571,1.5,8
819,2762,2.5,30
819,2858,1.0,18
819,2959,3.0,29
819,3578,2.0,45
819,4993,5.0,33
819,5952,2.5,40
394,1,3.5,10
394,32,4.5,19
394,47,4.5,23
394,50,4.0,14
394,110,3.5,6
394,150,4.0,12
394,153,2.5,46
394,165,2.0,41
394,260,4.5,5
394,296,3.5,0
394,318,5.0,2
394,344,1.5,32
394,356,4.0,1
394,364,4.0,31
394,367,2.0,39
394,377,2.5,26
394,380,2.5,24
394,457,3.0,11
394,480,4.0,4
394,500,4.0,38
394,527,4.5,9
394,588,3.0,25
394,589,4.5,7
394,590,4.5,20
394,592,3.5,16
394,593,4.5,3
394,595,4.0,37
394,597,3.5,42
394,608,4.5,22
394,648,2.5,34
394,736,4.0,49
394,780,4.0,13
394,858,4.5,28
394,1097,4.0,47
394,1136,4.5,44
394,1196,4.0,17
394,1197,4.0,48
394,1198,4.5,21
394,1210,4.5,15
394,1240,4.0,43
394,1270,4.0,27
394,1580,4.0,36
394,2028,4.5,35
394,2571,4.0,8
394,2762,4.5,30
394,2858,4.0,18
394,2959,4.5,29
394,3578,4.0,45
394,4993,5.0,33
394,5952,5.0,40
230,1,4.5,10
230,32,4.0,19
230,47,4.0,23
230,50,5.0,14
230,110,4.0,6
230,150,4.0,12
230,153,2.0,46
230,165,2.0,41
230,260,4.5,5
230,296,2.0,0
230,318,4.0,2
230,344,4.0,32
230,356,2.0,1
230,364,3.0,31
230,367,3.0,39
230,377,0.5,26
230,380,1.0,24
230,457,3.0,11
230,480,3.0,4
230,500,2.0,38
230,527,4.0,9
230,588,4.0,25
230,589,3.0,7
230,590,4.0,20
230,592,4.0,16
230,593,4.0,3
230,595,2.0,37
230,597,2.0,42
230,608,4.5,22
230,648,2.0,34
230,780,4.0,13
230,858,5.0,28
230,1097,4.5,47
230,1136,5.0,44
230,1196,5.0,17
230,1197,5.0,48
230,1198,5.0,21
230,1210,4.5,15
230,1240,4.0,43
230,1270,5.0,27
230,1580,3.5,36
230,2028,3.0,35
230,2571,3.0,8
230,2762,4.0,30
230,2858,5.0,18
230,2959,3.0,29
230,3578,4.0,45
230,4993,5.0,33
230,5952,4.0,40
449,1,3.5,10
449,32,4.5,19
449,47,4.5,23
449,50,4.5,14
449,110,3.5,6
449,150,4.0,12
449,153,3.0,46
449,165,3.5,41
449,260,4.0,5
449,296,4.5,0
449,318,4.0,2
449,344,4.0,32
449,356,4.0,1
449,367,2.0,39
449,377,3.5,26
449,380,3.5,24
449,457,4.0,11
449,480,3.5,4
449,500,4.0,38
449,527,5.0,9
449,589,4.0,7
449,590,5.0,20
449,592,3.5,16
449,593,4.0,3
449,597,3.5,42
449,608,3.5,22
449,648,3.5,34
449,736,1.5,49
449,780,3.0,13
449,858,4.0,28
449,1097,2.0,47
449,1136,5.0,44
449,1196,4.5,17
449,1197,2.0,48
449,1198,4.5,21
